Day Of Week,Start Time,End Time,Available,Time Zone,Resource Uri
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
4,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
5,11:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
6,13:00:00,17:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/7e5d3e89-ddbb-4bb7-af3b-58428bb3777f
7,15:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
1,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
2,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
3,12:00:00,18:00:00,true,America/New_York,/organizations/04f3705c-3d08-4381-a4e8-4e34525058bb/locations/d08a8aec-890d-495a-a1b1-f1cee2f14dbc/services/34dcc97f-47c8-4e66-9f6d-e7b6c8373b94
