Day Of Week,Start Time,End Time,Available,Time Zone,Resource Uri
7,12:00:00,18:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
1,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
2,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
3,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
4,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
5,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
6,11:00:00,20:00:00,true,America/Puerto_Rico,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/eaf85b64-eec0-4e41-83bf-8fe68596682f/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/88effc12-8410-4e30-a9dc-af302890fc05
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/37f2a42f-c923-476f-bcb3-0746a2ae14b7
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/531dac27-2b3e-44d0-8a2e-e8bbf96c0532
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/dbe87156-3fb1-4df5-8cd1-ee53d2641884
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9fea26f9-60f1-402a-9043-340bf1ed7302
7,13:00:00,17:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
1,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
2,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
3,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
4,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
5,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
6,11:00:00,20:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/5c1b4a34-4125-4182-b80f-520f31426309/services/9c3989b4-bff6-4b39-abf6-7be6bc1377f8
7,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
1,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
2,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
3,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
4,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
5,11:00:00,22:30:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
6,11:00:00,22:30:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/88effc12-8410-4e30-a9dc-af302890fc05
7,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
1,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
2,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
3,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
4,11:00:00,22:00:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
5,11:00:00,22:30:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
6,11:00:00,22:30:00,true,America/New_York,/organizations/956f4ad8-f3e5-4605-8185-d7357c3df9e9/locations/308341fa-8987-479a-9bc0-19d22606e80c/services/5ec173f5-3f9c-43e1-8535-d888910a85c6
