number,nextgen_id,time_zone,sunday_start_time,sunday_end_time,monday_start_time,monday_end_time,tuesday_start_time,tuesday_end_time,wednesday_start_time,wednesday_end_time,thursday_start_time,thursday_end_time,friday_start_time,friday_end_time,saturday_start_time,saturday_end_time
1020,ff5c71fa-1527-4984-bebf-3352fe8f01a0,America/New_York,10:00,18:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1021,8721b2d6-3d14-484c-9937-6cec1e02d91c,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,19:00
1025,8eaa880c-4e6b-40fe-bdf4-6819b784cbb2,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1026,c53e1329-ab7f-4899-af19-1cd0bcc73b15,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1027,6e08e2cc-e8bb-4972-9827-f0b019d4e48e,America/Los_Angeles,11:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1028,cc73c692-ba68-4407-a788-de86867b8e20,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1029,a53ca856-5375-4651-9c60-be837bc7530a,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1030,d9dd33fa-9eb2-40b5-882b-9fcc394b5549,America/Los_Angeles,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1031,1f1b622f-0e3a-41f0-a51d-ccb284572962,America/New_York,12:00,17:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00
1034,039f3417-cdbe-4dc6-967c-a2f9e684f5bc,America/Chicago,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1035,2684cfa0-c045-4dd9-8834-542de674313b,America/Los_Angeles,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1036,d3b0f0d5-78cc-4174-a507-87344338d0ea,America/Chicago,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1037,b7330297-dee7-4aa5-8c91-ccdacd2e444d,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1038,799146b3-7e9c-43d6-a334-cc4a5e5e72ac,America/Indiana/Indianapolis,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1039,be8458eb-97bf-4647-9036-eff1f4787de5,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1040,7d68acda-cca4-4d81-a826-443ed7e8ac84,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1041,8c40e2f7-3e6a-4769-9340-f4a80315f5ff,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1043,bca632ef-8308-487a-b7df-4de4913bc205,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1044,2d3011b8-c768-40d7-bfe2-191ae3ecea77,America/Kentucky/Louisville,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1046,8cfaf3c4-6544-4c26-8205-8604661bf190,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1047,0e377be3-7bd3-41c8-a994-24addd6f87a9,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1048,294002b9-df8b-46d6-b0fe-be7d0435b998,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1049,d6d8e1ac-f60c-4419-be64-0a193936a584,America/Chicago,13:00,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1051,9a11b6ec-3f95-4420-8c11-eae06d1fb792,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1052,5cbf2c81-62a5-4fb4-8fc2-f154790d515f,America/Chicago,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1053,bc995cc3-ad6e-481f-9db0-79fd8ec69b0b,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1054,a17c8feb-881f-4266-a0cb-187270c0b3cb,America/Chicago,12:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1055,36c1bfb2-0337-4e0d-b2cb-a44c2c67e596,America/Chicago,9:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1058,ad3f57d1-b1d4-4be8-b39d-8f6b1ec6ef06,America/New_York,11:00,18:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00
1060,b881d64c-4b6e-4342-b508-e0a8be5dadad,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1061,d4d304b8-5a02-482b-959f-b3fd934c7beb,America/New_York,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1063,1e82d187-6037-4c0b-bdba-4a9112ced248,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1065,924c4799-8822-4def-9d22-26f71ccae78b,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1066,e74831ca-e339-4014-bad7-dca455b7c2b0,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1069,cb3f85dd-673b-4e96-9f15-aa1530a2f658,America/New_York,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1070,f1181026-4880-47e7-bccf-0e993d7d5bd7,America/Chicago,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00
1071,fb8b0556-8165-4925-9964-f27287a64d24,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1072,3f98a0b2-ac9f-410e-803d-4456b563a3cb,America/Los_Angeles,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1073,35b35965-f542-4385-a4c1-0fbbaca6f9e8,America/Chicago,12:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00
1074,b764b6d2-b863-4abf-ad70-88b110294a7d,America/New_York,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1075,0547da96-8a8b-442d-85c1-6ad1aa6973ab,America/Chicago,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1077,f758702f-54a6-4a44-97af-7b1f0fb17a1d,America/Indiana/Indianapolis,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1078,13b839b4-b6e8-41b2-ad53-28ab1e2ba455,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1079,06c8f711-1e0a-4ff9-a27e-433cd38315ec,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1080,fa6c3388-e2fd-4d20-b4cf-3b5ac5457710,America/New_York,13:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1081,5934a35d-4637-4a83-93a0-ecc17c6d9c9c,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1082,3a6b55d2-4bbb-479e-8884-e3a629884832,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1085,aa4d6a46-546f-4af3-a389-339215284d99,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1086,835b3b6e-d40c-4b5f-aef4-c138d78f39a9,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1089,de28983a-41c8-4ad6-b739-26c96885f7d7,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1090,8c3d1f38-f926-488e-9cc6-7ba72a9cea9c,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1092,8457e00b-5aec-4a2d-9e50-5a252024e8b4,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1093,ded52728-bb56-4100-8845-04716789481e,America/Chicago,12:00,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1095,30eb12b4-cedf-4c76-b23e-9319a772316a,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1097,0d382d18-783c-4356-8322-90e69645f878,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1099,6c50f0f1-7772-44b4-b27e-38d300f4262f,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1101,b6d9cbe6-d0b1-4b76-951c-f43932894dd2,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1103,b584d530-bed8-4184-8e51-2baa63a18057,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1106,4141b780-106b-49bd-8a1f-755e8cd5ade9,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1107,61d3e6fb-f430-4f1a-832b-c42cc3a488a5,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1109,ed472708-40c8-43bb-897e-20f6edbdc7ee,America/Chicago,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1110,28cda560-e6b6-44e6-9820-f3e13a1e4138,America/New_York,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1117,bfb2f005-ec6a-4837-9db0-ef40b87dd51e,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1119,5849b960-a097-4fa2-8cfb-4cfc344ae2c6,America/Chicago,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1120,9baf85c2-fe6b-4c44-8b04-17cf16a18cb6,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1121,c796da5c-c6d7-4eaf-b9e1-4acc41d09b56,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1124,93600e22-983f-481a-b30f-95c3d035f341,America/New_York,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1128,9770ecb8-0852-4fe6-80c4-17b85d3212fc,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1132,899fbb3b-9c1e-4c55-8bf9-3e731798cfdc,America/Los_Angeles,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1135,54a84e0f-58fe-49fe-8c20-1cd9baa84ed8,America/Chicago,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1136,f577ffcb-7d14-458b-b06a-27fd540c9708,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1137,703e235d-d9bb-4eb5-8145-3f88bc15826e,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1138,ec1f661d-8e7c-4a57-8daf-f22da79dc093,America/Los_Angeles,10:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1140,24f46b34-91e9-4b76-9085-5903b1373023,America/Los_Angeles,,,,,,,,,,,,,,
1142,bb5aac72-29dc-4ecb-8f3f-e1c9a67bd352,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1143,fa0286ee-2f49-4550-83ec-2d1b6641cfa8,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,20:00
1145,9e82ba2a-5b1d-4480-83bc-70e13cea37dd,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1146,b7e3a5ec-7eeb-4463-837a-0430664edce7,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1149,7dc7119e-6be7-4f42-9bd2-167fdfc3de01,America/Los_Angeles,11:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00
1150,c5cf357c-be9c-4296-8d34-7ad573ff9e81,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1151,f9a1aec3-fcbc-4397-8619-863c611671c2,America/New_York,11:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1152,8d183893-f2ac-4c8e-819d-b0edf993cd51,America/Chicago,13:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1155,5bf6a45a-2218-4611-bd27-f9c8729707e1,America/Chicago,13:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1162,24b73023-1edf-49cf-adf9-a0111d06dcbc,America/New_York,12:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00
1164,70dbe5c4-7c63-4f69-8205-b8d8202b23e8,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1165,2432b4c0-ac7d-40a3-b038-3d36c2423d9c,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1166,ca629030-695c-44a9-9656-f3a3ee6c27b9,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1167,2e5f551d-0db2-4621-a814-8e9313b0ad7a,America/Chicago,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1170,31d6bb85-2302-4050-99c1-50f74b490418,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1172,bcc67116-4744-4fa3-9af4-0e67c0d19c5f,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1173,3beaae60-a117-41d9-8513-6261b2fccbbb,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1178,9063c0ca-a29b-404c-a593-3f96e2a6ba5a,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1185,ddd71010-648a-4632-89bb-e155716cc9e8,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1186,05950232-535b-4be8-9fda-cab1cbf37048,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1187,3cc6473c-16c2-4fe4-b79c-4d030fbe9f01,America/Chicago,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1188,16bb57e8-7b94-40ce-8d7c-f44e3de5e785,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1191,d873055f-cbf8-4ecc-b5ef-141fa1833d39,America/Boise,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1192,7945e545-cf16-43f6-8dc4-e7be5fe3f302,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1193,535915bf-782e-4686-83e1-e7f3ff5a8516,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1194,0fa93493-1f68-4acf-bcdf-aa05d467c3f2,America/New_York,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1195,f37994a4-d82c-4322-9323-d012ed090076,America/New_York,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1196,2b82937b-5419-4892-ae3e-0989eb230116,America/New_York,13:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1197,e994f364-88ee-4bc6-9394-6d7273116ee5,America/Chicago,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1198,b6250c7d-7c43-42d7-9105-24ccb2e601f5,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:30,10:00,21:30
1199,0f5af8d6-9b01-4171-95fa-2dd0fb4b8dc8,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1201,c25e4906-75c1-4cb5-8cc6-be10f92dcf11,America/Indiana/Indianapolis,,,,,,,,,,,,,,
1202,6aedc6cd-8b63-4b94-b308-574de04efe18,America/New_York,11:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1203,397676cf-5127-4e1c-aa49-242e3b68a51c,America/Los_Angeles,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1204,5b3006d7-a39f-41fd-9d79-7cc3dc835e4b,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1205,4b90ba2f-a3e3-4e0e-ab37-28e04f4d530a,America/New_York,10:00,19:00,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00
1206,c5ca96fe-47ed-4bbc-8c01-dbc7e1a19560,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1207,4e8921da-2d6d-4d4e-96a3-285450c8fe0f,America/Los_Angeles,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1208,8503d56e-1c7c-4cc8-a1e7-96661de91277,America/New_York,,,,,,,,,,,,,,
1209,ee0b372d-db44-4804-9f99-627c8bcbd4e0,America/Chicago,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,22:00,10:00,22:00
1210,698417e3-fe89-423c-912c-3a936232f39c,America/New_York,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1212,9c592349-6c1e-4c51-8e30-8e1f39222b22,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1213,4739952b-7e7c-4c45-a9b7-1b92bcff9a9e,America/Chicago,12:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1214,5f82a7d7-7bd1-411c-a992-b27e04163c3d,America/New_York,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1215,db859a35-5805-40d5-ac28-69f666c1fa73,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1217,4d705523-1449-40d8-8423-72f8b0c90504,America/Phoenix,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1218,2f5198bc-5616-4ec5-aa1d-da41b91ed157,America/Chicago,10:00,19:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00
1219,398632fb-6e17-4247-b1e0-0d847eb82392,America/Indiana/Indianapolis,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1220,b5c8e4ac-35cf-4e5d-b046-e290c8435114,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1222,c0d0b820-f16b-4725-ae01-1ce4261f0ef4,America/New_York,12:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1223,404128cd-c73f-4546-9cad-8690f4b847c7,America/Chicago,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1224,c27078dc-e1b3-48a9-be00-98c6ca0c5b93,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1225,de73c1fe-b37e-4923-bb6d-198838a782a6,America/New_York,10:00,20:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00,9:30,21:00
1226,737b408b-f788-4b1e-8eb8-d56ad64707bf,America/New_York,12:30,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1228,6ae2a586-7754-4f3a-b65f-00f2bf4689b2,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1229,e8eaee82-d896-402f-9f70-12a32dbbe39c,America/Chicago,12:00,17:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1233,725f9196-212a-4ffb-842c-31eac8f45572,America/New_York,10:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1235,880b6905-81bd-4a72-9c32-933f9ca9e4aa,America/Denver,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1236,41825056-3a07-43aa-8400-0b6e48afbe1c,America/Detroit,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1237,5a032cae-2856-4de0-b144-420719a55f79,America/New_York,12:00,17:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,21:00,10:00,21:00
1239,a2010950-eb28-4166-a469-f385ef247480,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1241,b075d6ef-ec00-4771-a4c8-1d1f322c0c38,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1242,f239c2c3-e41d-43a8-b9c7-f89e3a727819,America/Boise,12:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1244,d556579f-cd9e-44c1-857f-f70ceaa6865e,America/Los_Angeles,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00
1246,21fde68a-35a4-415a-93bf-19ac75fbacef,America/Chicago,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1247,2cfe51af-6e15-455d-a7ec-5de1b0ff1492,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1248,f4257de3-f1b8-4be6-8584-dd221674a5ab,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1249,5a93acac-16b0-42e5-aebc-91ea58995191,America/New_York,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1250,f12c33fc-2a6f-4d90-adea-e4765fdd02e5,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1251,7bbdcf14-07c8-4397-80af-0ade930a6856,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1252,fa143668-b8fc-46ee-81fc-c2531e932031,America/Denver,11:00,20:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1253,188f9a78-10e4-432b-8119-741ce9b30cd6,America/New_York,12:00,17:30,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1254,25198529-082b-44b7-8f00-ba7baafd38de,America/New_York,11:00,19:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1256,df98b713-e52b-4c2f-b6ef-2eafc72839de,America/New_York,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1257,22429b7a-8d13-4f10-8425-b1f05c261a70,America/New_York,12:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
1258,831bc388-d43f-46ea-b1aa-9fea41447291,America/New_York,10:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
