id,service_id,store_id,appointments_enabled,associate_required,store_service_image,allow_anonymous,private,hidden_from_reporting,created_at,updated_at,nextgen_uri,set_custom_capacity,override_store_capacity,total_capacity,capacity_type,online_capacity_pct,online_capacity,waitlist,required_lead_time,book_with,auto_confirm_appt_requests,allow_associate_selection,store_capacity,organization_nextgen_id,custom_email_copy
13217,886,28998,true,false,,,false,false,2018-05-02T19:11:56.114Z,2018-06-11T18:31:20.772Z,/locations/46bc1885-7059-42a1-92c6-dca2d90f91de/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13106,886,28833,true,false,,,false,false,2018-05-02T19:11:30.792Z,2018-06-11T18:13:07.350Z,/locations/838242e6-d5d4-4be8-9c1d-ada5e762a9de/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13236,886,29017,true,false,,,false,false,2018-05-02T19:12:00.509Z,2018-06-11T18:33:16.225Z,/locations/b92087d4-d18f-44c8-90d6-2230bad550a4/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,false,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13148,886,28896,true,false,,,false,false,2018-05-02T19:11:40.635Z,2018-06-11T18:19:54.630Z,/locations/6ad67fae-7352-4462-9adc-31024e515af5/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13158,886,28906,true,false,,,false,false,2018-05-02T19:11:42.761Z,2018-06-11T18:23:33.558Z,/locations/e08f3d53-5447-4a23-9f39-a51e81c34084/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13206,886,28954,true,false,,,false,false,2018-05-02T19:11:53.629Z,2018-06-11T18:29:17.572Z,/locations/a81b8d37-92b2-4ea9-9f1b-a4355dbd8461/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
16377,886,31587,true,false,,,false,false,2018-06-13T17:12:26.971Z,2018-09-06T19:06:09.188Z,/locations/4b584437-6c62-4e4d-8845-eac639704bbc/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,60,Store,false,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13183,886,28931,true,false,,,false,false,2018-05-02T19:11:48.441Z,2018-06-11T18:26:27.943Z,/locations/84dc830a-b6e3-4bf8-948e-55234c4c8a45/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13243,886,29024,true,false,,,false,false,2018-05-02T19:12:02.322Z,2018-06-11T18:36:02.365Z,/locations/b9d3172c-0833-4e5c-9995-0eed38439cbb/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13105,886,28832,true,false,,,false,false,2018-05-02T19:11:30.592Z,2018-06-11T18:12:59.723Z,/locations/6bf30492-c479-487d-a816-7b803ee1bd4f/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13063,886,28794,true,false,,,false,false,2018-05-02T18:46:12.188Z,2018-06-11T18:06:20.511Z,/locations/b9006d29-d363-4b76-89bc-b838028e2395/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13220,886,29001,true,false,,,false,false,2018-05-02T19:11:56.862Z,2018-06-11T18:31:37.536Z,/locations/dadb9d89-4f4e-4897-8d9d-1d20971dcc87/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13218,886,28999,true,false,,,false,false,2018-05-02T19:11:56.400Z,2018-06-11T18:31:26.894Z,/locations/c81db51b-fe47-47f0-b8b7-3c897ea11ca7/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13147,886,28895,true,false,,,false,false,2018-05-02T19:11:40.415Z,2018-06-11T18:19:49.141Z,/locations/a124705b-2bb2-4d94-9956-5adac474c1b1/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13230,886,29011,true,false,,,false,false,2018-05-02T19:11:59.115Z,2018-06-11T18:32:45.086Z,/locations/484d4d96-0fe9-46b7-9d93-9cb02dcc1be6/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13126,886,28853,true,false,,,false,false,2018-05-02T19:11:35.715Z,2018-06-11T18:17:25.349Z,/locations/83c80070-19f3-48de-9a65-720c53789783/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13151,886,28899,true,false,,,false,false,2018-05-02T19:11:41.264Z,2018-06-11T18:20:36.708Z,/locations/ea4051a8-b0b4-43a4-976b-87b51484a174/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13161,886,28909,true,false,,,false,false,2018-05-02T19:11:43.555Z,2018-06-11T18:23:16.441Z,/locations/fccf0085-587f-4673-b62a-124098209ef4/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13189,886,28937,true,false,,,false,false,2018-05-02T19:11:49.750Z,2018-06-11T18:27:02.118Z,/locations/39041758-bde5-4ff9-9a94-c2d0fd4e3f3a/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13186,886,28934,true,false,,,false,false,2018-05-02T19:11:49.115Z,2018-06-11T18:26:47.542Z,/locations/6d0b46ae-7969-4481-887d-66ce0b2b9d04/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13210,886,28958,true,false,,,false,false,2018-05-02T19:11:54.549Z,2018-06-11T18:30:15.430Z,/locations/00df5a46-e0f8-44ea-ac05-82e8208070bd/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13242,886,29023,true,false,,,false,false,2018-05-02T19:12:02.134Z,2018-06-11T18:35:59.811Z,/locations/38800546-9daf-4197-bfed-2abe47d7bcf8/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13225,886,29006,true,false,,,false,false,2018-05-02T19:11:58.003Z,2018-06-11T18:32:15.136Z,/locations/f08e9280-1650-487c-b2be-d0c912b4e1c9/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13276,886,28690,true,false,,,false,false,2018-05-04T14:39:38.783Z,2018-06-11T18:36:40.779Z,/locations/0b32f8f2-462a-4225-bd58-9a32be323805/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13262,886,29042,true,false,,,false,false,2018-05-02T19:12:06.894Z,2018-06-11T18:34:20.775Z,/locations/6c06104f-8e1e-486f-971d-61789b3264a0/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13096,886,28823,true,false,,,false,false,2018-05-02T19:11:28.441Z,2018-06-11T18:11:54.480Z,/locations/d137873c-9faf-4f14-b425-db94d3474d51/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,2,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13222,886,29003,true,false,,,false,false,2018-05-02T19:11:57.349Z,2018-06-11T18:31:52.098Z,/locations/e2026f4f-8bf6-40ff-b273-1292e92e271e/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13152,886,28900,true,false,,,false,false,2018-05-02T19:11:41.491Z,2018-06-11T18:20:40.374Z,/locations/18180d50-82fc-4126-ab6c-531c6716af78/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13231,886,29012,true,false,,,false,false,2018-05-02T19:11:59.399Z,2018-06-11T18:32:50.547Z,/locations/06bc6476-3a74-4e52-8431-10cca0c633de/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
16372,886,30641,true,false,,,false,false,2018-06-12T16:41:41.765Z,2018-06-12T16:43:29.524Z,/locations/e69e363b-df9d-4cf8-bea0-6eae360b58d1/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,,,,dynamic,1,,,60,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13072,886,28799,true,false,,,false,false,2018-05-02T19:11:22.784Z,2018-06-11T18:08:56.119Z,/locations/98ea7dfa-4f16-41b4-ab7e-fa27cf9e9914/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,60,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13104,886,28831,true,false,,,false,false,2018-05-02T19:11:30.315Z,2018-06-11T18:12:52.346Z,/locations/533725e3-62d4-4ed1-99cf-8c81e8bdde9e/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13120,886,28847,true,false,,,false,false,2018-05-02T19:11:34.318Z,2018-06-11T18:16:44.698Z,/locations/22990f62-1b45-40e8-a2d5-d4c43580e52a/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13135,886,28862,true,false,,,false,false,2018-05-02T19:11:37.735Z,2018-06-11T18:18:29.854Z,/locations/09685637-5f6c-468f-88b0-bf54a8619a6d/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13226,886,29007,true,false,,,false,false,2018-05-02T19:11:58.243Z,2018-06-11T18:32:21.160Z,/locations/88c0bb25-28a9-4013-b03b-c250d66d435f/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13256,886,29036,true,false,,,false,false,2018-05-02T19:12:05.400Z,2018-06-11T18:34:55.932Z,/locations/3484e311-0f70-499d-8d8a-62d70298ba7c/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13196,886,28944,true,false,,,false,false,2018-05-02T19:11:51.267Z,2018-06-11T18:27:50.828Z,/locations/8c932b42-32f9-416e-a282-124ee962dc16/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13207,886,28955,true,false,,,false,false,2018-05-02T19:11:53.877Z,2018-06-11T18:29:59.355Z,/locations/d7f1eeb3-9abb-4805-b476-15e05fbdb259/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13224,886,29005,true,false,,,false,false,2018-05-02T19:11:57.789Z,2018-06-11T18:32:09.173Z,/locations/e3a9960a-e7a6-4a79-a240-f540568ad58b/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13122,886,28849,true,false,,,false,false,2018-05-02T19:11:34.766Z,2018-06-11T18:16:58.527Z,/locations/67fe1989-99b7-4fac-ab9b-e7c9e524dc48/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13215,886,28963,true,false,,,false,false,2018-05-02T19:11:55.681Z,2018-06-11T18:31:11.805Z,/locations/3c49e1ac-5def-48ee-9a27-12c1ddca3b90/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13137,886,28864,true,false,,,false,false,2018-05-02T19:11:38.174Z,2018-06-11T18:18:43.099Z,/locations/fc707d8f-a884-4c4f-b708-1c42bfa617da/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13165,886,28913,true,false,,,false,false,2018-05-02T19:11:44.449Z,2018-06-11T18:22:43.802Z,/locations/49c5ace4-bcec-41ba-9a3c-3f5b3cd66aec/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,1440,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
13283,886,28795,true,false,,,false,false,2018-05-08T15:26:19.873Z,2018-06-11T18:06:39.481Z,/locations/674657ad-84e0-4480-bb8d-b41bf3e4cb69/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,true,,1,fixed,1,,,60,Store,true,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
17113,886,31588,true,true,,,false,false,2019-02-27T21:45:31.545Z,2019-02-27T21:45:31.545Z,/locations/27f977f5-1248-4989-9cb0-5c30f4e0741a/services/6fab1a09-0bfb-45a7-94e1-aa7eb12e50de,,,,dynamic,1,,,60,Associate,false,,[object Object],bc27aaa9-c132-4218-a4cc-87b74a718022,
